-0.648,-1.349
-0.648,-1.19
-0.648,-1.032
-0.648,-0.873
-0.648,-0.714
-0.648,-0.556
-0.648,-0.397
-0.648,-0.238
-0.648,-0.079
-0.648,0.079
-0.648,0.238
-0.648,0.397
-0.648,0.556
-0.648,0.714
-0.648,0.873
-0.648,1.032
-0.648,1.19
-0.648,1.349
-0.648,1.508
-0.648,1.667
-0.648,1.825
-0.549,-1.825
-0.549,-1.667
-0.549,-1.508
-0.549,-1.349
-0.549,-1.19
-0.549,-1.032
-0.549,-0.873
-0.549,-0.714
-0.549,-0.556
-0.549,-0.397
-0.549,-0.238
-0.549,-0.079
-0.549,0.079
-0.549,0.238
-0.549,0.397
-0.549,0.556
-0.549,0.714
-0.549,0.873
-0.549,1.032
-0.549,1.19
-0.549,1.349
-0.549,1.508
-0.549,1.667
-0.549,1.825
-0.449,-1.825
-0.449,-1.667
-0.449,-1.508
-0.449,-1.349
-0.449,-1.19
-0.449,-1.032
-0.449,-0.873
-0.449,-0.714
-0.449,-0.556
-0.449,-0.397
-0.449,-0.238
-0.449,-0.079
-0.449,0.079
-0.449,0.238
-0.449,0.397
-0.449,0.556
-0.449,0.714
-0.449,0.873
-0.449,1.032
-0.449,1.19
-0.449,1.349
-0.449,1.508
-0.449,1.667
-0.449,1.825
-0.349,-1.825
-0.349,-1.667
-0.349,-1.508
-0.349,-1.349
-0.349,-1.19
-0.349,-1.032
-0.349,-0.873
-0.349,-0.714
-0.349,-0.556
-0.349,-0.397
-0.349,-0.238
-0.349,-0.079
-0.349,0.079
-0.349,0.238
-0.349,0.397
-0.349,0.556
-0.349,0.714
-0.349,0.873
-0.349,1.032
-0.349,1.19
-0.349,1.349
-0.349,1.508
-0.349,1.667
-0.349,1.825
-0.249,-1.984
-0.249,-1.825
-0.249,-1.667
-0.249,-1.508
-0.249,-1.349
-0.249,-1.19
-0.249,-1.032
-0.249,-0.873
-0.249,-0.714
-0.249,-0.556
-0.249,-0.397
-0.249,-0.238
-0.249,-0.079
-0.249,0.079
-0.249,0.238
-0.249,0.397
-0.249,0.556
-0.249,0.714
-0.249,0.873
-0.249,1.032
-0.249,1.19
-0.249,1.349
-0.249,1.508
-0.249,1.667
-0.249,1.825
-0.249,1.984
-0.15,-1.984
-0.15,-1.825
-0.15,-1.667
-0.15,-1.508
-0.15,-1.349
-0.15,-1.19
-0.15,-1.032
-0.15,-0.873
-0.15,-0.714
-0.15,-0.556
-0.15,-0.397
-0.15,-0.238
-0.15,-0.079
-0.15,0.079
-0.15,0.238
-0.15,0.397
-0.15,0.556
-0.15,0.714
-0.15,0.873
-0.15,1.032
-0.15,1.19
-0.15,1.349
-0.15,1.508
-0.15,1.667
-0.15,1.825
-0.15,1.984
-0.05,-1.984
-0.05,-1.825
-0.05,-1.667
-0.05,-1.508
-0.05,-1.349
-0.05,-1.19
-0.05,-1.032
-0.05,-0.873
-0.05,-0.714
-0.05,-0.556
-0.05,-0.397
-0.05,-0.238
-0.05,-0.079
-0.05,0.079
-0.05,0.238
-0.05,0.397
-0.05,0.556
-0.05,0.714
-0.05,0.873
-0.05,1.032
-0.05,1.19
-0.05,1.349
-0.05,1.508
-0.05,1.667
-0.05,1.825
-0.05,1.984
0.05,-1.984
0.05,-1.825
0.05,-1.667
0.05,-1.508
0.05,-1.349
0.05,-1.19
0.05,-1.032
0.05,-0.873
0.05,-0.714
0.05,-0.556
0.05,-0.397
0.05,-0.238
0.05,-0.079
0.05,0.079
0.05,0.238
0.05,0.397
0.05,0.556
0.05,0.714
0.05,0.873
0.05,1.032
0.05,1.19
0.05,1.349
0.05,1.508
0.05,1.667
0.05,1.825
0.05,1.984
0.15,-1.984
0.15,-1.825
0.15,-1.667
0.15,-1.508
0.15,-1.349
0.15,-1.19
0.15,-1.032
0.15,-0.873
0.15,-0.714
0.15,-0.556
0.15,-0.397
0.15,-0.238
0.15,-0.079
0.15,0.079
0.15,0.238
0.15,0.397
0.15,0.556
0.15,0.714
0.15,0.873
0.15,1.032
0.15,1.19
0.15,1.349
0.15,1.508
0.15,1.667
0.15,1.825
0.15,1.984
0.249,-1.984
0.249,-1.825
0.249,-1.667
0.249,-1.508
0.249,-1.349
0.249,-1.19
0.249,-1.032
0.249,-0.873
0.249,-0.714
0.249,-0.556
0.249,-0.397
0.249,-0.238
0.249,-0.079
0.249,0.079
0.249,0.238
0.249,0.397
0.249,0.556
0.249,0.714
0.249,0.873
0.249,1.032
0.249,1.19
0.249,1.349
0.249,1.508
0.249,1.667
0.249,1.825
0.249,1.984
0.349,-1.825
0.349,-1.667
0.349,-1.508
0.349,-1.349
0.349,-1.19
0.349,-1.032
0.349,-0.873
0.349,-0.714
0.349,-0.556
0.349,-0.397
0.349,-0.238
0.349,-0.079
0.349,0.079
0.349,0.238
0.349,0.397
0.349,0.556
0.349,0.714
0.349,0.873
0.349,1.032
0.349,1.19
0.349,1.349
0.349,1.508
0.349,1.667
0.349,1.825
0.449,-1.825
0.449,-1.667
0.449,-1.508
0.449,-1.349
0.449,-1.19
0.449,-1.032
0.449,-0.873
0.449,-0.714
0.449,-0.556
0.449,-0.397
0.449,-0.238
0.449,-0.079
0.449,0.079
0.449,0.238
0.449,0.397
0.449,0.556
0.449,0.714
0.449,0.873
0.449,1.032
0.449,1.19
0.449,1.349
0.449,1.508
0.449,1.667
0.449,1.825
0.549,-1.825
0.549,-1.667
0.549,-1.508
0.549,-1.349
0.549,-1.19
0.549,-1.032
0.549,-0.873
0.549,-0.714
0.549,-0.556
0.549,-0.397
0.549,-0.238
0.549,-0.079
0.549,0.079
0.549,0.238
0.549,0.397
0.549,0.556
0.549,0.714
0.549,0.873
0.549,1.032
0.549,1.19
0.549,1.349
0.549,1.508
0.549,1.667
0.549,1.825
0.648,-1.825
0.648,-1.667
0.648,-1.508
0.648,-1.349
0.648,-1.19
0.648,-1.032
0.648,-0.873
0.648,-0.714
0.648,-0.556
0.648,-0.397
0.648,-0.238
0.648,-0.079
0.648,0.079
0.648,0.238
0.648,0.397
0.648,0.556
0.648,0.714
0.648,0.873
0.648,1.032
0.648,1.19
0.648,1.349
0.648,1.508
0.648,1.667
0.648,1.825
0.748,-1.825
0.748,-1.667
0.748,-1.508
0.748,-1.349
0.748,-1.19
0.748,-1.032
0.748,-0.873
0.748,-0.714
0.748,-0.556
0.748,-0.397
0.748,-0.238
0.748,-0.079
0.748,0.079
0.748,0.238
0.748,0.397
0.748,0.556
0.748,0.714
0.748,0.873
0.748,1.032
0.748,1.19
0.748,1.349
0.748,1.508
0.748,1.667
0.748,1.825
0.848,-1.667
0.848,-1.508
0.848,-1.349
0.848,-1.19
0.848,-1.032
0.848,-0.873
0.848,-0.714
0.848,-0.556
0.848,-0.397
0.848,-0.238
0.848,-0.079
0.848,0.079
0.848,0.238
0.848,0.397
0.848,0.556
0.848,0.714
0.848,0.873
0.848,1.032
0.848,1.19
0.848,1.349
0.848,1.508
0.848,1.667
0.947,-1.667
0.947,-1.508
0.947,-1.349
0.947,-1.19
0.947,-1.032
0.947,-0.873
0.947,-0.714
0.947,-0.556
0.947,-0.397
0.947,-0.238
0.947,-0.079
0.947,0.079
0.947,0.238
0.947,0.397
0.947,0.556
0.947,0.714
0.947,0.873
0.947,1.032
0.947,1.19
0.947,1.349
0.947,1.508
0.947,1.667
1.047,-1.667
1.047,-1.508
1.047,-1.349
1.047,-1.19
1.047,-1.032
1.047,-0.873
1.047,-0.714
1.047,-0.556
1.047,-0.397
1.047,-0.238
1.047,-0.079
1.047,0.079
1.047,0.238
1.047,0.397
1.047,0.556
1.047,0.714
1.047,0.873
1.047,1.032
1.047,1.19
1.047,1.349
1.047,1.508
1.047,1.667
1.147,-1.508
1.147,-1.349
1.147,-1.19
1.147,-1.032
1.147,-0.873
1.147,-0.714
1.147,-0.556
1.147,-0.397
1.147,-0.238
1.147,-0.079
1.147,0.079
1.147,0.238
1.147,0.397
1.147,0.556
1.147,0.714
1.147,0.873
1.147,1.032
1.147,1.19
1.147,1.349
1.147,1.508
1.247,-1.508
1.247,-1.349
1.247,-1.19
1.247,-1.032
1.247,-0.873
1.247,-0.714
1.247,-0.556
1.247,-0.397
1.247,-0.238
1.247,-0.079
1.247,0.079
1.247,0.238
1.247,0.397
1.247,0.556
1.247,0.714
1.247,0.873
1.247,1.032
1.247,1.19
1.247,1.349
1.247,1.508
1.346,-1.349
1.346,-1.19
1.346,-1.032
1.346,-0.873
1.346,-0.714
1.346,-0.556
1.346,-0.397
1.346,-0.238
1.346,-0.079
1.346,0.079
1.346,0.238
1.346,0.397
1.346,0.556
1.346,0.714
1.346,0.873
1.346,1.032
1.346,1.19
1.346,1.349
1.446,-1.349
1.446,-1.19
1.446,-1.032
1.446,-0.873
1.446,-0.714
1.446,-0.556
1.446,-0.397
1.446,-0.238
1.446,-0.079
1.446,0.079
1.446,0.238
1.446,0.397
1.446,0.556
1.446,0.714
1.446,0.873
1.446,1.032
1.446,1.19
1.446,1.349
1.546,-1.19
1.546,-1.032
1.546,-0.873
1.546,-0.714
1.546,-0.556
1.546,-0.397
1.546,-0.238
1.546,-0.079
1.546,0.079
1.546,0.238
1.546,0.397
1.546,0.556
1.546,0.714
1.546,0.873
1.546,1.032
1.546,1.19
1.646,-1.032
1.646,-0.873
1.646,-0.714
1.646,-0.556
1.646,-0.397
1.646,-0.238
1.646,-0.079
1.646,0.079
1.646,0.238
1.646,0.397
1.646,0.556
1.646,0.714
1.646,0.873
1.646,1.032
1.745,-0.873
1.745,-0.714
1.745,-0.556
1.745,-0.397
1.745,-0.238
1.745,-0.079
1.745,0.079
1.745,0.238
1.745,0.397
1.745,0.556
1.745,0.714
1.745,0.873
1.845,-0.714
1.845,-0.556
1.845,-0.397
1.845,-0.238
1.845,-0.079
1.845,0.079
1.845,0.238
1.845,0.397
1.845,0.556
1.845,0.714
1.945,-0.397
1.945,-0.238
1.945,-0.079
1.945,0.079
1.945,0.238
1.945,0.397
